customer_id,signup_date,region,acquisition_channel,segment
CUST-03143,2025-06-14,Midwest,Display,New
CUST-03144,2025-07-27,Northeast,Paid Social,New
CUST-03145,2025-10-06,Midwest,Display,New
CUST-03146,2025-07-21,South,Paid Social,Returning
CUST-03147,2025-08-23,Midwest,Email,Returning
CUST-03148,2025-11-02,Northeast,Email,Returning
CUST-03149,2025-12-28,Northeast,Paid Social,New
CUST-03150,2025-02-09,West,Paid Social,New
CUST-03151,2025-09-18,Midwest,Organic/Direct,Returning
CUST-03152,2025-03-24,Northeast,Paid Social,New
CUST-03153,2025-03-13,Northeast,Organic/Direct,New
CUST-03154,2025-10-17,West,Affiliate,New
CUST-03155,2025-01-26,South,Email,New
CUST-03156,2025-11-06,West,Paid Search,New
CUST-03157,2025-10-09,South,Paid Search,VIP
CUST-03158,2025-12-30,Midwest,Paid Search,New
CUST-03159,2025-09-01,Midwest,Affiliate,Returning
CUST-03160,2025-11-15,Northeast,Organic/Direct,New
CUST-03161,2025-02-13,South,Organic/Direct,Returning
CUST-03162,2025-11-21,South,Paid Search,Returning
CUST-03163,2025-02-28,Northeast,Paid Social,VIP
CUST-03164,2025-04-25,West,Paid Search,New
CUST-03165,2025-02-16,Midwest,Organic/Direct,Returning
CUST-03166,2025-05-27,Northeast,Paid Search,New
CUST-03167,2025-10-01,Midwest,Paid Search,Returning
CUST-03168,2025-04-08,West,Affiliate,VIP
CUST-03169,2025-10-28,West,Email,Returning
CUST-03170,2025-08-10,Midwest,Paid Search,Returning
CUST-03171,2025-08-18,West,Affiliate,Returning
CUST-03172,2025-12-09,West,Paid Search,VIP
CUST-03173,2025-06-07,West,Paid Search,New
CUST-03174,2025-05-06,West,Paid Search,New
CUST-03175,2025-12-30,Midwest,Paid Social,Returning
CUST-03176,2025-07-23,South,Organic/Direct,VIP
CUST-03177,2025-08-13,South,Email,New
CUST-03178,2025-04-19,South,Display,New
CUST-03179,2025-03-20,Northeast,Paid Social,New
CUST-03180,2025-03-03,South,Display,New
CUST-03181,2025-03-23,West,Organic/Direct,New
CUST-03182,2025-03-13,Midwest,Paid Social,New
CUST-03183,2025-09-30,West,Organic/Direct,New
CUST-03184,2025-01-22,Midwest,Affiliate,Returning
CUST-03185,2025-08-18,Northeast,Display,New
CUST-03186,2025-12-13,Northeast,Paid Social,New
CUST-03187,2025-10-07,South,Affiliate,New
CUST-03188,2025-05-28,South,Email,New
CUST-03189,2025-01-22,Midwest,Organic/Direct,New
CUST-03190,2025-11-01,South,Organic/Direct,New
CUST-03191,2025-01-02,Midwest,Paid Social,New
CUST-03192,2025-09-06,Midwest,Organic/Direct,Returning
CUST-03193,2025-09-02,West,Organic/Direct,New
CUST-03194,2025-03-12,South,Affiliate,New
CUST-03195,2025-09-28,South,Paid Search,New
CUST-03196,2025-03-06,South,Paid Search,New
CUST-03197,2025-03-24,West,Paid Search,New
CUST-03198,2025-10-24,Northeast,Paid Search,New
CUST-03199,2025-12-24,Northeast,Organic/Direct,New
CUST-03200,2025-04-07,Northeast,Paid Search,New
CUST-03201,2025-12-03,South,Affiliate,Returning
CUST-03202,2025-11-30,South,Affiliate,New
CUST-03203,2025-10-08,South,Affiliate,New
CUST-03204,2025-02-21,Midwest,Paid Search,New
CUST-03205,2025-04-20,Northeast,Affiliate,New
CUST-03206,2025-09-05,South,Affiliate,Returning
CUST-03207,2025-12-31,West,Affiliate,New
CUST-03208,2025-10-25,Midwest,Paid Search,New
CUST-03209,2025-06-03,Northeast,Display,VIP
CUST-03210,2025-03-27,Midwest,Paid Search,New
CUST-03211,2025-12-17,Midwest,Affiliate,New
CUST-03212,2025-04-11,Northeast,Paid Social,Returning
CUST-03213,2025-05-05,Midwest,Paid Social,VIP
CUST-03214,2025-12-19,South,Organic/Direct,New
CUST-03215,2025-07-25,Midwest,Paid Search,Returning
CUST-03216,2025-04-07,Midwest,Organic/Direct,New
CUST-03217,2025-01-02,Northeast,Organic/Direct,Returning
CUST-03218,2025-06-06,West,Paid Social,New
CUST-03219,2025-12-26,Midwest,Paid Social,Returning
CUST-03220,2025-06-07,Midwest,Paid Search,New
CUST-03221,2025-09-13,Northeast,Organic/Direct,New
CUST-03222,2025-04-03,South,Affiliate,New
CUST-03223,2025-10-11,West,Paid Search,Returning
CUST-03224,2025-10-11,Northeast,Email,Returning
CUST-03225,2025-08-11,Northeast,Paid Search,Returning
CUST-03226,2025-10-09,Northeast,Affiliate,VIP
CUST-03227,2025-07-31,South,Email,New
CUST-03228,2025-05-19,West,Paid Search,Returning
CUST-03229,2025-09-27,Midwest,Organic/Direct,New
CUST-03230,2025-11-01,Midwest,Paid Social,VIP
CUST-03231,2025-11-03,South,Email,Returning
CUST-03232,2025-03-19,South,Affiliate,New
CUST-03233,2025-09-04,Northeast,Organic/Direct,New
CUST-03234,2025-01-02,Northeast,Email,Returning
CUST-03235,2025-07-28,Midwest,Organic/Direct,Returning
CUST-03236,2025-07-28,South,Paid Social,Returning
CUST-03237,2025-05-13,South,Organic/Direct,New
CUST-03238,2025-12-29,South,Paid Search,New
CUST-03239,2025-11-19,West,Display,VIP
CUST-03240,2025-01-15,Midwest,Paid Search,Returning
CUST-03241,2025-03-18,Midwest,Organic/Direct,New
CUST-03242,2025-03-17,Northeast,Organic/Direct,Returning
CUST-03243,2025-11-24,West,Email,Returning
CUST-03244,2025-07-09,South,Email,Returning
CUST-03245,2025-09-24,Midwest,Affiliate,Returning
CUST-03246,2025-10-23,Northeast,Paid Social,Returning
CUST-03247,2025-10-08,South,Affiliate,Returning
CUST-03248,2025-02-02,South,Affiliate,New
CUST-03249,2025-02-21,South,Email,New
CUST-03250,2025-05-25,Northeast,Paid Search,Returning
CUST-03251,2025-05-04,West,Organic/Direct,Returning
CUST-03252,2025-09-30,South,Paid Search,New
CUST-03253,2025-02-27,South,Affiliate,Returning
CUST-03254,2025-05-16,South,Paid Search,New
CUST-03255,2025-03-28,West,Paid Search,New
CUST-03256,2025-03-10,West,Paid Search,Returning
CUST-03257,2025-03-05,South,Paid Social,VIP
CUST-03258,2025-03-13,Midwest,Affiliate,New
CUST-03259,2025-07-25,Midwest,Email,New
CUST-03260,2025-05-30,West,Affiliate,New
CUST-03261,2025-06-08,South,Affiliate,New
CUST-03262,2025-06-24,Northeast,Paid Search,New
CUST-03263,2025-09-28,Northeast,Paid Search,New
CUST-03264,2025-11-11,West,Affiliate,New
CUST-03265,2025-07-12,West,Affiliate,Returning
CUST-03266,2025-08-23,West,Email,Returning
CUST-03267,2025-09-27,Midwest,Paid Social,Returning
CUST-03268,2025-09-09,South,Organic/Direct,New
CUST-03269,2025-02-19,West,Paid Search,New
CUST-03270,2025-12-25,Midwest,Affiliate,New
CUST-03271,2025-03-02,Northeast,Paid Search,VIP
CUST-03272,2025-05-31,West,Affiliate,New
CUST-03273,2025-08-27,Northeast,Paid Social,Returning
CUST-03274,2025-05-28,South,Display,New
CUST-03275,2025-03-30,South,Paid Search,Returning
CUST-03276,2025-12-04,South,Email,New
CUST-03277,2025-01-27,Northeast,Paid Search,New
CUST-03278,2025-03-31,South,Affiliate,Returning
CUST-03279,2025-12-29,Northeast,Paid Search,New
CUST-03280,2025-09-24,West,Paid Search,Returning
CUST-03281,2025-02-01,Northeast,Display,New
CUST-03282,2025-10-03,South,Paid Search,VIP
CUST-03283,2025-12-20,South,Paid Search,Returning
CUST-03284,2025-02-05,Northeast,Organic/Direct,New
CUST-03285,2025-06-01,Northeast,Organic/Direct,Returning
CUST-03286,2025-06-20,South,Organic/Direct,Returning
CUST-03287,2025-02-17,Northeast,Paid Social,Returning
CUST-03288,2025-03-15,Northeast,Email,New
CUST-03289,2025-03-05,Midwest,Display,New
CUST-03290,2025-03-09,West,Paid Search,Returning
CUST-03291,2025-05-28,South,Display,New
CUST-03292,2025-06-19,Midwest,Paid Search,Returning
CUST-03293,2025-03-28,West,Organic/Direct,New
CUST-03294,2025-04-16,Midwest,Affiliate,Returning
CUST-03295,2025-03-12,Midwest,Email,New
CUST-03296,2025-10-18,Midwest,Email,Returning
CUST-03297,2025-03-19,Midwest,Paid Search,New
CUST-03298,2025-11-28,Midwest,Paid Social,New
CUST-03299,2025-07-16,South,Display,New
CUST-03300,2025-10-20,Northeast,Email,Returning
CUST-03301,2025-08-21,South,Email,New
CUST-03302,2025-04-08,Northeast,Paid Search,Returning
CUST-03303,2025-08-08,Midwest,Affiliate,New
CUST-03304,2025-04-11,Northeast,Paid Social,Returning
CUST-03305,2025-02-13,South,Paid Search,Returning
CUST-03306,2025-04-03,South,Organic/Direct,New
CUST-03307,2025-04-11,Midwest,Email,New
CUST-03308,2025-02-19,Northeast,Email,New
CUST-03309,2025-01-09,Northeast,Organic/Direct,Returning
CUST-03310,2025-12-11,West,Paid Social,VIP
CUST-03311,2025-07-07,Northeast,Organic/Direct,New
CUST-03312,2025-05-27,South,Affiliate,Returning
CUST-03313,2025-12-06,Midwest,Affiliate,Returning
CUST-03314,2025-03-24,Northeast,Paid Search,Returning
CUST-03315,2025-05-28,South,Paid Search,New
CUST-03316,2025-11-06,Midwest,Paid Social,VIP
CUST-03317,2025-08-19,Northeast,Paid Search,New
CUST-03318,2025-05-26,West,Paid Search,Returning
CUST-03319,2025-04-04,Northeast,Affiliate,New
CUST-03320,2025-01-13,Midwest,Display,Returning
CUST-03321,2025-02-01,Midwest,Paid Search,VIP
CUST-03322,2025-03-01,Midwest,Display,VIP
CUST-03323,2025-10-15,South,Organic/Direct,New
CUST-03324,2025-08-22,Northeast,Display,Returning
CUST-03325,2025-06-08,West,Display,New
CUST-03326,2025-10-13,South,Display,Returning
CUST-03327,2025-02-28,West,Paid Search,New
CUST-03328,2025-03-18,West,Paid Social,Returning
CUST-03329,2025-05-24,West,Organic/Direct,New
CUST-03330,2025-12-01,South,Affiliate,New
CUST-03331,2025-08-13,Midwest,Display,New
CUST-03332,2025-11-07,Midwest,Organic/Direct,New
CUST-03333,2025-04-01,South,Paid Search,New
CUST-03334,2025-11-06,Midwest,Paid Social,Returning
CUST-03335,2025-01-27,South,Affiliate,Returning
CUST-03336,2025-03-25,Northeast,Paid Search,Returning
CUST-03337,2025-07-10,West,Affiliate,Returning
CUST-03338,2025-01-19,Northeast,Organic/Direct,New
CUST-03339,2025-11-10,West,Affiliate,New
CUST-03340,2025-11-13,Northeast,Paid Social,New
CUST-03341,2025-07-17,Northeast,Display,New
CUST-03342,2025-04-22,West,Paid Search,Returning
CUST-03343,2025-02-06,West,Organic/Direct,Returning
CUST-03344,2025-08-14,South,Paid Search,Returning
CUST-03345,2025-07-16,West,Organic/Direct,Returning
CUST-03346,2025-10-05,Midwest,Email,New
CUST-03347,2025-08-08,West,Paid Social,Returning
CUST-03348,2025-02-16,Midwest,Email,New
CUST-03349,2025-02-14,South,Paid Search,Returning
CUST-03350,2025-10-13,Midwest,Email,New
CUST-03351,2025-02-28,Northeast,Organic/Direct,New
CUST-03352,2025-12-09,South,Organic/Direct,New
CUST-03353,2025-02-08,South,Paid Search,New
CUST-03354,2025-09-23,Northeast,Affiliate,New
CUST-03355,2025-12-22,West,Organic/Direct,New
CUST-03356,2025-06-11,South,Organic/Direct,Returning
CUST-03357,2025-01-21,Northeast,Paid Social,VIP
CUST-03358,2025-11-16,South,Paid Search,New
CUST-03359,2025-03-10,Northeast,Organic/Direct,New
CUST-03360,2025-07-12,Northeast,Paid Social,Returning
CUST-03361,2025-12-26,South,Paid Social,New
CUST-03362,2025-09-29,Northeast,Display,Returning
CUST-03363,2025-01-17,Northeast,Paid Social,New
CUST-03364,2025-10-27,South,Organic/Direct,New
CUST-03365,2025-02-28,Northeast,Paid Search,New
CUST-03366,2025-10-01,West,Display,New
CUST-03367,2025-08-15,South,Organic/Direct,Returning
CUST-03368,2025-04-16,Northeast,Organic/Direct,Returning
CUST-03369,2025-06-04,South,Organic/Direct,New
CUST-03370,2025-02-13,Northeast,Organic/Direct,VIP
CUST-03371,2025-12-27,South,Paid Social,New
CUST-03372,2025-03-28,Northeast,Organic/Direct,New
CUST-03373,2025-04-23,West,Organic/Direct,Returning
CUST-03374,2025-07-03,Northeast,Email,Returning
CUST-03375,2025-09-03,South,Paid Social,New
CUST-03376,2025-07-04,Northeast,Paid Search,New
CUST-03377,2025-07-04,Northeast,Affiliate,New
CUST-03378,2025-08-01,Midwest,Display,New
CUST-03379,2025-11-10,South,Paid Social,Returning
CUST-03380,2025-05-25,West,Paid Social,New
CUST-03381,2025-10-31,Northeast,Affiliate,Returning
CUST-03382,2025-10-15,Northeast,Paid Search,New
CUST-03383,2025-12-17,Midwest,Organic/Direct,New
CUST-03384,2025-11-30,Midwest,Paid Social,New
CUST-03385,2025-10-19,West,Paid Search,New
CUST-03386,2025-04-01,West,Paid Search,Returning
CUST-03387,2025-10-10,West,Organic/Direct,VIP
CUST-03388,2025-09-26,Northeast,Organic/Direct,Returning
CUST-03389,2025-04-16,Midwest,Paid Search,Returning
CUST-03390,2025-09-05,South,Paid Search,New
CUST-03391,2025-04-03,Midwest,Email,VIP
CUST-03392,2025-07-10,South,Paid Search,Returning
CUST-03393,2025-10-18,Northeast,Display,Returning
CUST-03394,2025-03-10,Midwest,Paid Search,New
CUST-03395,2025-05-03,West,Email,New
CUST-03396,2025-10-18,Northeast,Paid Social,Returning
CUST-03397,2025-06-15,West,Email,New
CUST-03398,2025-12-17,Midwest,Paid Social,New
CUST-03399,2025-01-03,Northeast,Paid Search,New
CUST-03400,2025-09-21,Northeast,Paid Search,Returning
CUST-03401,2025-10-25,Northeast,Paid Search,New
CUST-03402,2025-12-02,Midwest,Paid Search,Returning
CUST-03403,2025-02-27,Northeast,Organic/Direct,Returning
CUST-03404,2025-12-26,South,Paid Social,New
CUST-03405,2025-05-24,West,Paid Social,New
CUST-03406,2025-05-09,Midwest,Paid Search,VIP
CUST-03407,2025-05-10,Northeast,Display,New
CUST-03408,2025-08-21,Midwest,Organic/Direct,New
CUST-03409,2025-08-29,South,Display,New
CUST-03410,2025-06-22,South,Affiliate,New
CUST-03411,2025-01-26,Northeast,Organic/Direct,Returning
CUST-03412,2025-12-27,South,Paid Social,New
CUST-03413,2025-03-23,Midwest,Organic/Direct,Returning
CUST-03414,2025-02-04,Midwest,Display,New
CUST-03415,2025-08-07,Northeast,Paid Search,VIP
CUST-03416,2025-05-31,West,Email,Returning
CUST-03417,2025-08-13,Northeast,Paid Social,New
CUST-03418,2025-11-16,Northeast,Paid Search,Returning
CUST-03419,2025-02-05,Northeast,Organic/Direct,New
CUST-03420,2025-04-14,South,Paid Search,VIP
CUST-03421,2025-07-08,Midwest,Display,Returning
CUST-03422,2025-10-15,Northeast,Organic/Direct,New
CUST-03423,2025-08-08,Midwest,Email,New
CUST-03424,2025-05-20,South,Paid Social,VIP
CUST-03425,2025-08-11,Midwest,Affiliate,Returning
CUST-03426,2025-12-24,West,Organic/Direct,New
CUST-03427,2025-06-25,Midwest,Paid Social,New
CUST-03428,2025-11-19,Northeast,Paid Social,New
CUST-03429,2025-10-12,West,Affiliate,Returning
CUST-03430,2025-04-20,West,Organic/Direct,Returning
CUST-03431,2025-04-02,Midwest,Paid Social,Returning
CUST-03432,2025-10-09,West,Paid Social,Returning
CUST-03433,2025-03-17,South,Organic/Direct,Returning
CUST-03434,2025-05-03,Midwest,Paid Search,New
CUST-03435,2025-03-27,West,Paid Search,Returning
CUST-03436,2025-08-10,South,Affiliate,New
CUST-03437,2025-04-18,Midwest,Paid Search,Returning
CUST-03438,2025-08-29,South,Paid Search,New
CUST-03439,2025-12-08,Midwest,Affiliate,Returning
CUST-03440,2025-10-30,Northeast,Affiliate,Returning
CUST-03441,2025-12-13,West,Email,Returning
CUST-03442,2025-01-09,South,Paid Social,New
CUST-03443,2025-06-16,South,Affiliate,Returning
CUST-03444,2025-03-22,South,Affiliate,New
CUST-03445,2025-12-02,South,Organic/Direct,New
CUST-03446,2025-09-17,Midwest,Display,Returning
CUST-03447,2025-04-27,West,Affiliate,Returning
CUST-03448,2025-07-25,South,Organic/Direct,New
CUST-03449,2025-08-09,South,Organic/Direct,VIP
CUST-03450,2025-06-30,Midwest,Paid Search,New
CUST-03451,2025-06-23,Midwest,Organic/Direct,VIP
CUST-03452,2025-01-21,Northeast,Organic/Direct,Returning
CUST-03453,2025-06-15,Midwest,Paid Social,VIP
CUST-03454,2025-05-08,Northeast,Paid Search,Returning
CUST-03455,2025-10-26,South,Affiliate,VIP
CUST-03456,2025-11-12,West,Paid Social,Returning
CUST-03457,2025-10-01,Midwest,Display,New
CUST-03458,2025-01-12,Midwest,Email,New
CUST-03459,2025-11-04,South,Paid Search,Returning
CUST-03460,2025-05-25,Northeast,Paid Social,New
CUST-03461,2025-06-01,West,Organic/Direct,VIP
CUST-03462,2025-12-11,Midwest,Paid Search,New
CUST-03463,2025-11-13,Northeast,Display,Returning
CUST-03464,2025-01-19,Northeast,Paid Social,New
CUST-03465,2025-05-12,West,Email,Returning
CUST-03466,2025-10-01,Northeast,Email,VIP
CUST-03467,2025-07-16,South,Paid Social,New
CUST-03468,2025-04-05,Northeast,Affiliate,Returning
CUST-03469,2025-07-11,Northeast,Affiliate,New
CUST-03470,2025-11-13,West,Paid Search,Returning
CUST-03471,2025-03-23,Northeast,Paid Social,Returning
CUST-03472,2025-09-30,Northeast,Display,New
CUST-03473,2025-09-26,Midwest,Display,New
CUST-03474,2025-11-20,West,Email,New
CUST-03475,2025-04-19,Midwest,Display,New
CUST-03476,2025-03-20,Northeast,Paid Search,Returning
CUST-03477,2025-07-19,West,Paid Search,New
CUST-03478,2025-07-13,South,Affiliate,VIP
CUST-03479,2025-05-30,West,Affiliate,VIP
CUST-03480,2025-10-12,South,Organic/Direct,VIP
CUST-03481,2025-10-19,South,Paid Search,Returning
CUST-03482,2025-03-31,Midwest,Email,New
CUST-03483,2025-10-18,Midwest,Affiliate,Returning
CUST-03484,2025-03-26,South,Paid Search,Returning
CUST-03485,2025-05-29,South,Email,VIP
CUST-03486,2025-01-10,West,Affiliate,New
CUST-03487,2025-05-05,South,Paid Search,New
CUST-03488,2025-12-16,Midwest,Paid Social,VIP
CUST-03489,2025-06-11,Midwest,Paid Search,Returning
CUST-03490,2025-09-17,South,Organic/Direct,New
CUST-03491,2025-02-09,Midwest,Paid Search,Returning
CUST-03492,2025-08-20,South,Paid Search,New
CUST-03493,2025-05-16,South,Paid Search,Returning
CUST-03494,2025-09-29,Northeast,Paid Search,New
CUST-03495,2025-12-05,South,Paid Search,New
CUST-03496,2025-07-14,South,Affiliate,New
CUST-03497,2025-02-07,West,Paid Search,New
CUST-03498,2025-06-23,Midwest,Paid Social,New
CUST-03499,2025-02-14,South,Paid Search,New
CUST-03500,2025-06-14,Midwest,Paid Social,New
CUST-03501,2025-01-23,South,Paid Search,Returning
CUST-03502,2025-08-22,Northeast,Affiliate,Returning
CUST-03503,2025-04-24,West,Affiliate,Returning
CUST-03504,2025-03-15,West,Display,New
CUST-03505,2025-01-07,South,Paid Search,New
CUST-03506,2025-11-21,South,Organic/Direct,Returning
CUST-03507,2025-11-02,Northeast,Affiliate,Returning
CUST-03508,2025-10-24,South,Paid Search,VIP
CUST-03509,2025-01-22,Midwest,Email,VIP
CUST-03510,2025-05-08,South,Display,Returning
CUST-03511,2025-12-21,Northeast,Paid Social,Returning
CUST-03512,2025-07-31,South,Paid Social,New
CUST-03513,2025-02-16,Midwest,Affiliate,Returning
CUST-03514,2025-02-21,South,Paid Search,VIP
CUST-03515,2025-04-07,South,Organic/Direct,Returning
CUST-03516,2025-12-21,Northeast,Paid Search,New
CUST-03517,2025-03-03,Midwest,Paid Search,New
CUST-03518,2025-11-26,West,Paid Search,New
CUST-03519,2025-09-05,South,Paid Social,New
CUST-03520,2025-12-03,Northeast,Organic/Direct,Returning
CUST-03521,2025-10-29,Midwest,Organic/Direct,Returning
CUST-03522,2025-05-02,Midwest,Organic/Direct,New
CUST-03523,2025-10-30,South,Email,Returning
CUST-03524,2025-03-03,South,Email,New
CUST-03525,2025-04-17,Northeast,Paid Social,Returning
CUST-03526,2025-03-19,South,Paid Search,New
CUST-03527,2025-02-18,South,Organic/Direct,New
CUST-03528,2025-02-02,South,Email,Returning
CUST-03529,2025-03-10,Northeast,Email,Returning
CUST-03530,2025-02-13,Midwest,Email,Returning
CUST-03531,2025-05-19,Midwest,Display,New
CUST-03532,2025-01-27,Northeast,Paid Search,Returning
CUST-03533,2025-01-23,Midwest,Display,New
CUST-03534,2025-12-28,Northeast,Display,New
CUST-03535,2025-02-02,Northeast,Organic/Direct,Returning
CUST-03536,2025-01-28,South,Paid Search,Returning
CUST-03537,2025-01-11,Northeast,Paid Search,VIP
CUST-03538,2025-02-18,South,Email,New
CUST-03539,2025-07-12,Northeast,Organic/Direct,Returning
CUST-03540,2025-10-29,South,Organic/Direct,New
CUST-03541,2025-09-26,Midwest,Affiliate,Returning
CUST-03542,2025-07-31,South,Paid Search,Returning
CUST-03543,2025-02-01,South,Paid Search,Returning
CUST-03544,2025-10-10,Midwest,Affiliate,Returning
CUST-03545,2025-01-14,South,Paid Search,Returning
CUST-03546,2025-08-19,Northeast,Email,New
CUST-03547,2025-05-30,South,Organic/Direct,VIP
CUST-03548,2025-11-18,Northeast,Paid Social,VIP
CUST-03549,2025-04-23,Midwest,Paid Social,New
CUST-03550,2025-08-22,Northeast,Paid Search,New
CUST-03551,2025-06-10,West,Paid Social,New
CUST-03552,2025-07-10,Midwest,Affiliate,Returning
CUST-03553,2025-12-09,South,Paid Social,VIP
CUST-03554,2025-09-18,Midwest,Paid Search,Returning
CUST-03555,2025-06-01,Midwest,Paid Search,New
CUST-03556,2025-06-13,Northeast,Paid Search,New
CUST-03557,2025-09-15,West,Affiliate,New
CUST-03558,2025-05-07,South,Affiliate,New
CUST-03559,2025-03-03,Northeast,Email,New
CUST-03560,2025-06-20,South,Email,New
CUST-03561,2025-01-25,Midwest,Paid Search,New
CUST-03562,2025-03-03,Northeast,Email,New
CUST-03563,2025-06-03,South,Paid Search,Returning
CUST-03564,2025-10-18,Northeast,Organic/Direct,New
CUST-03565,2025-10-13,Northeast,Paid Search,New
CUST-03566,2025-04-06,South,Paid Social,Returning
CUST-03567,2025-06-04,Northeast,Paid Search,VIP
CUST-03568,2025-02-26,West,Display,Returning
CUST-03569,2025-10-03,South,Paid Search,Returning
CUST-03570,2025-03-31,West,Organic/Direct,Returning
CUST-03571,2025-10-19,South,Paid Search,Returning
CUST-03572,2025-11-04,West,Organic/Direct,Returning
CUST-03573,2025-09-09,Midwest,Affiliate,New
CUST-03574,2025-05-01,South,Paid Social,Returning
CUST-03575,2025-12-14,South,Paid Search,New
CUST-03576,2025-09-08,West,Paid Social,New
CUST-03577,2025-08-24,Northeast,Organic/Direct,New
CUST-03578,2025-11-09,South,Organic/Direct,New
CUST-03579,2025-11-18,South,Paid Search,New
CUST-03580,2025-01-29,Midwest,Paid Social,Returning
CUST-03581,2025-11-18,West,Paid Search,New
CUST-03582,2025-10-07,Midwest,Paid Search,New
CUST-03583,2025-03-17,Northeast,Affiliate,New
CUST-03584,2025-04-23,South,Paid Social,New
CUST-03585,2025-10-02,Midwest,Paid Search,Returning
CUST-03586,2025-03-21,Northeast,Organic/Direct,New
CUST-03587,2025-06-15,Northeast,Display,New
CUST-03588,2025-09-09,Northeast,Display,New
CUST-03589,2025-08-26,South,Paid Search,New
CUST-03590,2025-11-29,West,Organic/Direct,New
CUST-03591,2025-02-10,South,Affiliate,New
CUST-03592,2025-04-18,Northeast,Email,Returning
CUST-03593,2025-12-26,South,Paid Search,VIP
CUST-03594,2025-07-27,West,Organic/Direct,Returning
CUST-03595,2025-04-01,South,Email,New
CUST-03596,2025-04-16,Midwest,Organic/Direct,New
CUST-03597,2025-05-04,Northeast,Affiliate,Returning
CUST-03598,2025-07-22,West,Display,New
CUST-03599,2025-04-14,West,Affiliate,VIP
CUST-03600,2025-08-15,Northeast,Organic/Direct,New
CUST-03601,2025-06-12,West,Paid Search,New
CUST-03602,2025-08-11,Northeast,Paid Search,New
CUST-03603,2025-02-26,Northeast,Display,VIP
CUST-03604,2025-08-16,South,Email,VIP
CUST-03605,2025-12-04,South,Affiliate,Returning
CUST-03606,2025-02-19,Midwest,Display,New
CUST-03607,2025-04-30,West,Email,Returning
CUST-03608,2025-09-11,West,Display,New
CUST-03609,2025-08-14,Northeast,Paid Social,New
CUST-03610,2025-09-04,South,Organic/Direct,Returning
CUST-03611,2025-07-24,South,Paid Search,VIP
CUST-03612,2025-09-07,South,Affiliate,New
CUST-03613,2025-08-11,West,Organic/Direct,New
CUST-03614,2025-01-28,South,Paid Social,New
CUST-03615,2025-10-02,Northeast,Paid Social,New
CUST-03616,2025-06-13,Northeast,Paid Social,New
CUST-03617,2025-01-19,West,Affiliate,Returning
CUST-03618,2025-05-30,West,Paid Social,New
CUST-03619,2025-06-08,Northeast,Paid Search,Returning
CUST-03620,2025-02-01,Northeast,Organic/Direct,New
CUST-03621,2025-12-30,South,Paid Search,New
CUST-03622,2025-03-23,Northeast,Email,New
CUST-03623,2025-05-01,Northeast,Affiliate,New
CUST-03624,2025-06-10,West,Paid Search,New
CUST-03625,2025-10-31,West,Paid Search,Returning
CUST-03626,2025-09-29,West,Organic/Direct,VIP
CUST-03627,2025-10-09,South,Affiliate,New
CUST-03628,2025-03-28,Midwest,Paid Search,Returning
CUST-03629,2025-11-05,West,Display,VIP
CUST-03630,2025-10-30,Midwest,Email,New
CUST-03631,2025-06-19,Midwest,Paid Search,Returning
CUST-03632,2025-07-19,West,Affiliate,VIP
CUST-03633,2025-01-14,South,Email,Returning
CUST-03634,2025-10-05,West,Paid Search,Returning
CUST-03635,2025-12-17,Northeast,Organic/Direct,Returning
CUST-03636,2025-06-22,West,Paid Social,New
CUST-03637,2025-07-17,South,Paid Social,Returning
CUST-03638,2025-07-02,South,Paid Social,VIP
CUST-03639,2025-01-31,West,Display,New
CUST-03640,2025-08-15,Midwest,Display,Returning
CUST-03641,2025-09-21,South,Organic/Direct,New
CUST-03642,2025-12-05,South,Paid Search,New
CUST-03643,2025-12-06,South,Display,Returning
CUST-03644,2025-06-29,West,Affiliate,Returning
CUST-03645,2025-12-17,South,Paid Social,Returning
CUST-03646,2025-07-12,Northeast,Paid Search,Returning
CUST-03647,2025-08-23,Northeast,Organic/Direct,New
CUST-03648,2025-08-08,West,Paid Social,VIP
CUST-03649,2025-12-31,West,Affiliate,Returning
CUST-03650,2025-09-27,West,Email,Returning
CUST-03651,2025-02-13,Northeast,Paid Search,New
CUST-03652,2025-01-27,Midwest,Organic/Direct,New
CUST-03653,2025-05-30,South,Organic/Direct,VIP
CUST-03654,2025-07-08,South,Email,New
CUST-03655,2025-09-02,Northeast,Affiliate,New
CUST-03656,2025-06-25,South,Email,Returning
CUST-03657,2025-07-07,Northeast,Display,Returning
CUST-03658,2025-12-03,Midwest,Paid Search,Returning
CUST-03659,2025-05-03,Northeast,Email,Returning
CUST-03660,2025-06-30,Northeast,Paid Social,VIP
CUST-03661,2025-07-23,Northeast,Email,New
CUST-03662,2025-06-20,West,Email,Returning
CUST-03663,2025-12-20,South,Paid Search,Returning
CUST-03664,2025-12-18,West,Organic/Direct,Returning
CUST-03665,2025-07-07,Midwest,Paid Search,New
CUST-03666,2025-06-14,Midwest,Paid Search,New
CUST-03667,2025-08-03,Midwest,Paid Social,Returning
CUST-03668,2025-03-08,South,Affiliate,Returning
CUST-03669,2025-06-05,Midwest,Paid Search,New
CUST-03670,2025-03-21,South,Email,Returning
CUST-03671,2025-02-22,West,Display,Returning
CUST-03672,2025-02-04,West,Paid Search,New
CUST-03673,2025-08-03,Northeast,Organic/Direct,Returning
CUST-03674,2025-01-01,South,Paid Social,Returning
CUST-03675,2025-08-24,Northeast,Affiliate,New
