order_id,order_date,customer_id,channel,campaign_id,order_amount,discount_pct,discount_amount,payment_method,refund_flag,refund_amount,refund_date,chargeback_flag
ORD-012672,2025-10-14,CUST-01660,Organic/Direct,,108.82,0.15,16.32,Credit Card,True,92.5,2025-10-21,False
ORD-012671,2025-10-14,CUST-01582,Organic/Direct,,81.53,0.1,8.15,Credit Card,False,0.0,,False
ORD-012669,2025-10-14,CUST-00554,Organic/Direct,,84.6,0.0,0.0,Credit Card,False,0.0,,False
ORD-012648,2025-10-14,CUST-01908,Email,CMP-0068,70.61,0.0,0.0,Debit Card,False,0.0,,False
ORD-012667,2025-10-14,CUST-03361,Organic/Direct,,206.16,0.0,0.0,Credit Card,False,0.0,,False
ORD-012634,2025-10-14,CUST-00832,Paid Search,CMP-0064,73.51,0.0,0.0,Debit Card,False,0.0,,False
ORD-012635,2025-10-14,CUST-02257,Paid Search,CMP-0064,113.79,0.0,0.0,Credit Card,False,0.0,,False
ORD-012637,2025-10-14,CUST-00814,Paid Search,CMP-0065,85.32,0.0,0.0,Credit Card,False,0.0,,False
ORD-012638,2025-10-14,CUST-02116,Paid Search,CMP-0064,58.01,0.0,0.0,Credit Card,False,0.0,,False
ORD-012639,2025-10-14,CUST-00850,Paid Search,CMP-0065,121.62,0.0,0.0,Credit Card,False,0.0,,False
ORD-012640,2025-10-14,CUST-00980,Paid Search,CMP-0065,130.09,0.1,13.01,PayPal,False,0.0,,False
ORD-012641,2025-10-14,CUST-02311,Paid Search,CMP-0065,119.4,0.0,0.0,Credit Card,False,0.0,,False
ORD-012642,2025-10-14,CUST-01038,Paid Search,CMP-0064,55.34,0.1,5.53,PayPal,False,0.0,,False
ORD-012643,2025-10-14,CUST-03840,Paid Search,CMP-0065,136.13,0.0,0.0,Credit Card,False,0.0,,False
ORD-012644,2025-10-14,CUST-01486,Paid Social,CMP-0067,43.46,0.0,0.0,Debit Card,False,0.0,,False
ORD-012645,2025-10-14,CUST-02657,Paid Social,CMP-0067,102.23,0.05,5.11,Credit Card,False,0.0,,False
ORD-012646,2025-10-14,CUST-01534,Paid Social,CMP-0067,158.24,0.1,15.82,Credit Card,False,0.0,,False
ORD-012647,2025-10-14,CUST-04151,Email,CMP-0068,56.73,0.0,0.0,Credit Card,False,0.0,,False
ORD-012633,2025-10-14,CUST-02077,Paid Search,CMP-0064,64.51,0.1,6.45,PayPal,False,0.0,,False
ORD-012649,2025-10-14,CUST-03831,Email,CMP-0068,124.31,0.1,12.43,Credit Card,False,0.0,,False
ORD-012651,2025-10-14,CUST-03210,Email,CMP-0068,71.36,0.05,3.57,Credit Card,False,0.0,,False
ORD-012652,2025-10-14,CUST-02673,Affiliate,CMP-0069,65.82,0.1,6.58,PayPal,False,0.0,,False
ORD-012653,2025-10-14,CUST-03096,Affiliate,CMP-0069,171.31,0.25,42.83,Credit Card,False,0.0,,False
ORD-012654,2025-10-14,CUST-00346,Organic/Direct,,141.92,0.0,0.0,Credit Card,False,0.0,,False
ORD-012655,2025-10-14,CUST-02464,Organic/Direct,,53.36,0.0,0.0,Credit Card,False,0.0,,False
ORD-012656,2025-10-14,CUST-01980,Organic/Direct,,46.65,0.0,0.0,PayPal,False,0.0,,False
ORD-012657,2025-10-14,CUST-00007,Organic/Direct,,81.34,0.0,0.0,Credit Card,False,0.0,,False
ORD-012658,2025-10-14,CUST-03816,Organic/Direct,,82.43,0.1,8.24,Credit Card,False,0.0,,False
ORD-012659,2025-10-14,CUST-03230,Organic/Direct,,109.84,0.0,0.0,Credit Card,False,0.0,,False
ORD-012660,2025-10-14,CUST-02228,Organic/Direct,,128.95,0.0,0.0,Credit Card,False,0.0,,False
ORD-012661,2025-10-14,CUST-00649,Organic/Direct,,100.43,0.0,0.0,Credit Card,False,0.0,,False
ORD-012662,2025-10-14,CUST-02062,Organic/Direct,,124.37,0.2,24.87,Credit Card,False,0.0,,False
ORD-012668,2025-10-14,CUST-03117,Organic/Direct,,111.53,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-012650,2025-10-14,CUST-02135,Email,CMP-0068,70.52,0.05,3.53,Credit Card,False,0.0,,False
ORD-012632,2025-10-14,CUST-03936,Paid Search,CMP-0065,128.37,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-012636,2025-10-14,CUST-00138,Paid Search,CMP-0064,66.8,0.0,0.0,Debit Card,False,0.0,,False
ORD-012666,2025-10-14,CUST-03834,Organic/Direct,,81.21,0.0,0.0,Debit Card,False,0.0,,False
ORD-012665,2025-10-14,CUST-02480,Organic/Direct,,208.15,0.0,0.0,PayPal,False,0.0,,False
ORD-012664,2025-10-14,CUST-03086,Organic/Direct,,168.63,0.05,8.43,Credit Card,False,0.0,,False
ORD-012663,2025-10-14,CUST-01656,Organic/Direct,,177.13,0.05,8.86,Credit Card,False,0.0,,False
ORD-012701,2025-10-15,CUST-00635,Organic/Direct,,61.47,0.15,9.22,Credit Card,False,0.0,,False
ORD-012683,2025-10-15,CUST-03862,Paid Social,CMP-0067,68.84,0.0,0.0,Credit Card,False,0.0,,False
ORD-012682,2025-10-15,CUST-03084,Paid Social,CMP-0066,145.83,0.0,0.0,Debit Card,False,0.0,,False
ORD-012681,2025-10-15,CUST-03550,Paid Search,CMP-0065,54.86,0.1,5.49,PayPal,False,0.0,,False
ORD-012700,2025-10-15,CUST-03055,Organic/Direct,,106.08,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-012679,2025-10-15,CUST-00048,Paid Search,CMP-0064,144.59,0.1,14.46,Debit Card,False,0.0,,False
ORD-012677,2025-10-15,CUST-02158,Paid Search,CMP-0065,59.44,0.0,0.0,Credit Card,False,0.0,,False
ORD-012684,2025-10-15,CUST-03418,Paid Social,CMP-0066,59.48,0.0,0.0,Credit Card,False,0.0,,False
ORD-012676,2025-10-15,CUST-03010,Paid Search,CMP-0065,43.5,0.25,10.88,Debit Card,False,0.0,,False
ORD-012675,2025-10-15,CUST-01473,Paid Search,CMP-0064,44.08,0.15,6.61,PayPal,False,0.0,,False
ORD-012674,2025-10-15,CUST-02323,Paid Search,CMP-0065,46.75,0.1,4.67,Credit Card,False,0.0,,False
ORD-012678,2025-10-15,CUST-03197,Paid Search,CMP-0064,101.58,0.0,0.0,Credit Card,False,0.0,,False
ORD-012685,2025-10-15,CUST-02562,Email,CMP-0068,80.96,0.0,0.0,Debit Card,False,0.0,,False
ORD-012680,2025-10-15,CUST-03267,Paid Search,CMP-0065,53.67,0.0,0.0,Debit Card,False,0.0,,False
ORD-012687,2025-10-15,CUST-00586,Affiliate,CMP-0069,125.03,0.05,6.25,Credit Card,False,0.0,,False
ORD-012702,2025-10-15,CUST-02694,Organic/Direct,,43.78,0.05,2.19,Credit Card,False,0.0,,False
ORD-012686,2025-10-15,CUST-04085,Affiliate,CMP-0069,201.75,0.15,30.26,PayPal,False,0.0,,False
ORD-012698,2025-10-15,CUST-00190,Organic/Direct,,109.97,0.0,0.0,Credit Card,True,109.97,2025-11-03,False
ORD-012697,2025-10-15,CUST-01892,Organic/Direct,,90.91,0.05,4.55,Credit Card,False,0.0,,False
ORD-012696,2025-10-15,CUST-00011,Organic/Direct,,283.24,0.0,0.0,Credit Card,False,0.0,,False
ORD-012695,2025-10-15,CUST-01541,Organic/Direct,,158.11,0.1,15.81,Credit Card,False,0.0,,False
ORD-012699,2025-10-15,CUST-00872,Organic/Direct,,59.36,0.0,0.0,PayPal,False,0.0,,False
ORD-012693,2025-10-15,CUST-00920,Organic/Direct,,76.51,0.0,0.0,Debit Card,False,0.0,,False
ORD-012692,2025-10-15,CUST-02131,Organic/Direct,,52.52,0.05,2.63,Debit Card,False,0.0,,False
ORD-012691,2025-10-15,CUST-02837,Organic/Direct,,75.22,0.0,0.0,Debit Card,False,0.0,,False
ORD-012690,2025-10-15,CUST-03252,Organic/Direct,,111.87,0.0,0.0,Credit Card,False,0.0,,False
ORD-012689,2025-10-15,CUST-02215,Display,CMP-0070,88.44,0.0,0.0,Debit Card,False,0.0,,False
ORD-012688,2025-10-15,CUST-01933,Display,CMP-0070,140.24,0.0,0.0,Credit Card,False,0.0,,False
ORD-012694,2025-10-15,CUST-04191,Organic/Direct,,152.69,0.0,0.0,PayPal,False,0.0,,False
ORD-012749,2025-10-16,CUST-00706,Organic/Direct,,125.33,0.0,0.0,Credit Card,True,125.33,2025-10-24,False
ORD-012750,2025-10-16,CUST-03597,Organic/Direct,,84.95,0.1,8.5,Credit Card,False,0.0,,False
ORD-012751,2025-10-16,CUST-00647,Organic/Direct,,69.38,0.0,0.0,Debit Card,False,0.0,,False
ORD-012752,2025-10-16,CUST-00158,Organic/Direct,,112.9,0.2,22.58,Debit Card,False,0.0,,False
ORD-012753,2025-10-16,CUST-01987,Organic/Direct,,91.33,0.0,0.0,Debit Card,False,0.0,,False
ORD-012757,2025-10-16,CUST-02098,Organic/Direct,,65.88,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-012755,2025-10-16,CUST-03467,Organic/Direct,,84.56,0.25,21.14,Credit Card,False,0.0,,False
ORD-012756,2025-10-16,CUST-03570,Organic/Direct,,250.16,0.0,0.0,Credit Card,False,0.0,,False
ORD-012758,2025-10-16,CUST-03732,Organic/Direct,,104.7,0.0,0.0,Debit Card,False,0.0,,False
ORD-012759,2025-10-16,CUST-02494,Organic/Direct,,94.25,0.0,0.0,Credit Card,False,0.0,,False
ORD-012748,2025-10-16,CUST-02083,Organic/Direct,,71.48,0.0,0.0,Credit Card,False,0.0,,False
ORD-012754,2025-10-16,CUST-00929,Organic/Direct,,112.99,0.0,0.0,Credit Card,False,0.0,,False
ORD-012747,2025-10-16,CUST-01887,Organic/Direct,,71.64,0.0,0.0,Credit Card,False,0.0,,False
ORD-012733,2025-10-16,CUST-00120,Affiliate,CMP-0069,58.96,0.0,0.0,Debit Card,False,0.0,,False
ORD-012745,2025-10-16,CUST-02817,Organic/Direct,,131.37,0.05,6.57,Credit Card,False,0.0,,False
ORD-012721,2025-10-16,CUST-00302,Paid Social,CMP-0067,45.46,0.0,0.0,PayPal,False,0.0,,False
ORD-012746,2025-10-16,CUST-01281,Organic/Direct,,55.9,0.15,8.38,Credit Card,False,0.0,,False
ORD-012719,2025-10-16,CUST-00086,Paid Social,CMP-0066,117.55,0.0,0.0,PayPal,False,0.0,,False
ORD-012718,2025-10-16,CUST-03935,Paid Social,CMP-0067,35.84,0.0,0.0,Credit Card,True,35.84,2025-11-02,False
ORD-012717,2025-10-16,CUST-02391,Paid Social,CMP-0066,97.12,0.0,0.0,Credit Card,False,0.0,,False
ORD-012716,2025-10-16,CUST-02286,Paid Social,CMP-0067,75.22,0.0,0.0,Debit Card,False,0.0,,False
ORD-012715,2025-10-16,CUST-01798,Paid Social,CMP-0066,53.27,0.0,0.0,Debit Card,False,0.0,,False
ORD-012714,2025-10-16,CUST-03441,Paid Search,CMP-0064,123.36,0.0,0.0,Debit Card,False,0.0,,False
ORD-012713,2025-10-16,CUST-00744,Paid Search,CMP-0064,86.39,0.0,0.0,Credit Card,True,86.39,2025-10-28,False
ORD-012712,2025-10-16,CUST-00543,Paid Search,CMP-0065,68.16,0.0,0.0,Debit Card,True,68.16,2025-10-24,False
ORD-012711,2025-10-16,CUST-02154,Paid Search,CMP-0064,197.2,0.0,0.0,Debit Card,False,0.0,,False
ORD-012710,2025-10-16,CUST-00150,Paid Search,CMP-0064,46.66,0.0,0.0,PayPal,False,0.0,,False
ORD-012709,2025-10-16,CUST-03608,Paid Search,CMP-0065,79.44,0.1,7.94,Credit Card,False,0.0,,False
ORD-012708,2025-10-16,CUST-02949,Paid Search,CMP-0064,99.07,0.0,0.0,PayPal,False,0.0,,False
ORD-012707,2025-10-16,CUST-01273,Paid Search,CMP-0064,180.07,0.0,0.0,PayPal,False,0.0,,False
ORD-012706,2025-10-16,CUST-02085,Paid Search,CMP-0065,82.49,0.0,0.0,Debit Card,False,0.0,,False
ORD-012705,2025-10-16,CUST-01253,Paid Search,CMP-0065,66.17,0.0,0.0,Debit Card,True,66.17,2025-10-27,False
ORD-012704,2025-10-16,CUST-02427,Paid Search,CMP-0064,53.89,0.0,0.0,Credit Card,False,0.0,,False
ORD-012703,2025-10-16,CUST-02638,Paid Search,CMP-0064,101.3,0.1,10.13,PayPal,False,0.0,,False
ORD-012722,2025-10-16,CUST-00100,Paid Social,CMP-0066,19.8,0.0,0.0,PayPal,False,0.0,,False
ORD-012723,2025-10-16,CUST-01678,Paid Social,CMP-0066,135.12,0.0,0.0,Credit Card,False,0.0,,False
ORD-012720,2025-10-16,CUST-02822,Paid Social,CMP-0067,72.9,0.0,0.0,PayPal,False,0.0,,False
ORD-012725,2025-10-16,CUST-03867,Email,CMP-0068,60.95,0.0,0.0,PayPal,False,0.0,,False
ORD-012744,2025-10-16,CUST-00257,Organic/Direct,,119.91,0.1,11.99,PayPal,False,0.0,,False
ORD-012743,2025-10-16,CUST-02196,Organic/Direct,,125.22,0.0,0.0,Credit Card,False,0.0,,False
ORD-012742,2025-10-16,CUST-02830,Organic/Direct,,115.83,0.15,17.37,Debit Card,False,0.0,,False
ORD-012741,2025-10-16,CUST-03724,Display,CMP-0070,68.9,0.0,0.0,PayPal,False,0.0,,False
ORD-012740,2025-10-16,CUST-03651,Display,CMP-0070,52.43,0.0,0.0,Debit Card,False,0.0,,False
ORD-012739,2025-10-16,CUST-01897,Display,CMP-0070,146.53,0.0,0.0,PayPal,False,0.0,,False
ORD-012724,2025-10-16,CUST-03627,Paid Social,CMP-0066,58.54,0.05,2.93,Credit Card,False,0.0,,False
ORD-012737,2025-10-16,CUST-02542,Display,CMP-0070,82.94,0.0,0.0,Credit Card,False,0.0,,False
ORD-012736,2025-10-16,CUST-01534,Display,CMP-0070,78.33,0.0,0.0,Credit Card,False,0.0,,False
ORD-012738,2025-10-16,CUST-01503,Display,CMP-0070,71.33,0.2,14.27,Credit Card,False,0.0,,False
ORD-012734,2025-10-16,CUST-02501,Affiliate,CMP-0069,46.06,0.1,4.61,Credit Card,False,0.0,,False
ORD-012735,2025-10-16,CUST-00430,Display,CMP-0070,78.0,0.0,0.0,Debit Card,False,0.0,,False
ORD-012727,2025-10-16,CUST-00493,Email,CMP-0068,62.57,0.0,0.0,Credit Card,False,0.0,,False
ORD-012728,2025-10-16,CUST-04012,Email,CMP-0068,66.96,0.0,0.0,PayPal,False,0.0,,False
ORD-012729,2025-10-16,CUST-03996,Affiliate,CMP-0069,114.59,0.0,0.0,Credit Card,False,0.0,,False
ORD-012726,2025-10-16,CUST-00187,Email,CMP-0068,99.62,0.0,0.0,Debit Card,False,0.0,,False
ORD-012731,2025-10-16,CUST-03856,Affiliate,CMP-0069,48.29,0.15,7.24,Credit Card,False,0.0,,False
ORD-012732,2025-10-16,CUST-01454,Affiliate,CMP-0069,75.83,0.0,0.0,PayPal,False,0.0,,False
ORD-012730,2025-10-16,CUST-03095,Affiliate,CMP-0069,92.89,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-012801,2025-10-17,CUST-01316,Organic/Direct,,106.52,0.0,0.0,Credit Card,False,0.0,,False
ORD-012807,2025-10-17,CUST-00004,Organic/Direct,,83.92,0.1,8.39,Buy Now Pay Later,False,0.0,,False
ORD-012806,2025-10-17,CUST-01675,Organic/Direct,,72.74,0.05,3.64,Buy Now Pay Later,False,0.0,,False
ORD-012805,2025-10-17,CUST-04057,Organic/Direct,,62.99,0.0,0.0,Debit Card,False,0.0,,False
ORD-012804,2025-10-17,CUST-02608,Organic/Direct,,212.89,0.0,0.0,PayPal,False,0.0,,False
ORD-012803,2025-10-17,CUST-00268,Organic/Direct,,53.69,0.1,5.37,Credit Card,False,0.0,,False
ORD-012802,2025-10-17,CUST-01745,Organic/Direct,,147.61,0.15,22.14,Credit Card,False,0.0,,False
ORD-012800,2025-10-17,CUST-02801,Organic/Direct,,116.36,0.1,11.64,Debit Card,False,0.0,,False
ORD-012761,2025-10-17,CUST-03273,Paid Search,CMP-0064,83.78,0.0,0.0,Credit Card,False,0.0,,False
ORD-012798,2025-10-17,CUST-02022,Organic/Direct,,97.86,0.1,9.79,Buy Now Pay Later,False,0.0,,False
ORD-012777,2025-10-17,CUST-04088,Email,CMP-0068,101.73,0.15,15.26,PayPal,False,0.0,,False
ORD-012775,2025-10-17,CUST-01942,Email,CMP-0068,73.33,0.0,0.0,PayPal,False,0.0,,False
ORD-012774,2025-10-17,CUST-01423,Email,CMP-0068,173.62,0.05,8.68,Debit Card,False,0.0,,False
ORD-012773,2025-10-17,CUST-01087,Email,CMP-0068,52.08,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-012772,2025-10-17,CUST-04002,Paid Social,CMP-0066,121.16,0.0,0.0,PayPal,True,121.16,2025-10-26,False
ORD-012771,2025-10-17,CUST-01532,Paid Social,CMP-0067,61.07,0.0,0.0,Debit Card,False,0.0,,False
ORD-012770,2025-10-17,CUST-01656,Paid Social,CMP-0067,98.43,0.05,4.92,Debit Card,False,0.0,,False
ORD-012769,2025-10-17,CUST-01547,Paid Social,CMP-0066,89.87,0.15,13.48,Debit Card,False,0.0,,False
ORD-012799,2025-10-17,CUST-02113,Organic/Direct,,31.94,0.0,0.0,Credit Card,False,0.0,,False
ORD-012768,2025-10-17,CUST-01517,Paid Search,CMP-0064,93.3,0.05,4.67,Credit Card,False,0.0,,False
ORD-012767,2025-10-17,CUST-02705,Paid Search,CMP-0065,51.66,0.0,0.0,Debit Card,False,0.0,,False
ORD-012766,2025-10-17,CUST-01427,Paid Search,CMP-0064,87.94,0.2,17.59,Credit Card,False,0.0,,False
ORD-012765,2025-10-17,CUST-00234,Paid Search,CMP-0064,120.01,0.05,6.0,Credit Card,False,0.0,,False
ORD-012764,2025-10-17,CUST-00056,Paid Search,CMP-0065,73.12,0.0,0.0,PayPal,False,0.0,,False
ORD-012763,2025-10-17,CUST-03362,Paid Search,CMP-0064,60.11,0.05,3.01,Credit Card,False,0.0,,False
ORD-012762,2025-10-17,CUST-02411,Paid Search,CMP-0065,78.82,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-012760,2025-10-17,CUST-01819,Paid Search,CMP-0064,89.07,0.0,0.0,Debit Card,False,0.0,,False
ORD-012778,2025-10-17,CUST-00059,Email,CMP-0068,297.38,0.0,0.0,Debit Card,False,0.0,,False
ORD-012779,2025-10-17,CUST-02334,Affiliate,CMP-0069,223.48,0.0,0.0,PayPal,False,0.0,,False
ORD-012776,2025-10-17,CUST-02113,Email,CMP-0068,99.33,0.05,4.97,Credit Card,False,0.0,,False
ORD-012781,2025-10-17,CUST-03578,Affiliate,CMP-0069,52.5,0.0,0.0,Debit Card,False,0.0,,False
ORD-012797,2025-10-17,CUST-01603,Organic/Direct,,118.7,0.0,0.0,Debit Card,False,0.0,,False
ORD-012796,2025-10-17,CUST-00064,Organic/Direct,,150.28,0.0,0.0,Credit Card,False,0.0,,False
ORD-012795,2025-10-17,CUST-03271,Organic/Direct,,64.23,0.0,0.0,Credit Card,False,0.0,,False
ORD-012794,2025-10-17,CUST-02344,Organic/Direct,,121.47,0.15,18.22,PayPal,False,0.0,,False
ORD-012793,2025-10-17,CUST-03282,Organic/Direct,,101.94,0.0,0.0,Credit Card,False,0.0,,False
ORD-012792,2025-10-17,CUST-03908,Organic/Direct,,114.05,0.15,17.11,Credit Card,False,0.0,,False
ORD-012780,2025-10-17,CUST-03192,Affiliate,CMP-0069,104.65,0.0,0.0,Credit Card,False,0.0,,False
ORD-012790,2025-10-17,CUST-02631,Organic/Direct,,71.68,0.0,0.0,Credit Card,False,0.0,,False
ORD-012789,2025-10-17,CUST-03716,Display,CMP-0070,47.45,0.2,9.49,Credit Card,False,0.0,,False
ORD-012791,2025-10-17,CUST-03080,Organic/Direct,,76.99,0.0,0.0,PayPal,False,0.0,,False
ORD-012787,2025-10-17,CUST-01526,Display,CMP-0070,72.06,0.0,0.0,Credit Card,True,72.06,2025-10-25,False
ORD-012786,2025-10-17,CUST-03378,Display,CMP-0070,62.94,0.15,9.44,Credit Card,False,0.0,,False
ORD-012785,2025-10-17,CUST-03120,Affiliate,CMP-0069,89.26,0.1,8.93,Credit Card,False,0.0,,False
ORD-012784,2025-10-17,CUST-01244,Affiliate,CMP-0069,166.16,0.0,0.0,Debit Card,False,0.0,,False
ORD-012783,2025-10-17,CUST-03264,Affiliate,CMP-0069,164.59,0.0,0.0,PayPal,False,0.0,,False
ORD-012782,2025-10-17,CUST-01395,Affiliate,CMP-0069,165.43,0.15,24.81,Credit Card,False,0.0,,False
ORD-012788,2025-10-17,CUST-00553,Display,CMP-0070,56.35,0.0,0.0,PayPal,False,0.0,,False
ORD-ABUSE25431,2025-10-18,CUST-02543,Paid Social,,82.4,0.0,0.0,Credit Card,True,82.4,2025-10-23,False
ORD-012849,2025-10-18,CUST-03522,Organic/Direct,,77.15,0.0,0.0,Credit Card,False,0.0,,False
ORD-012854,2025-10-18,CUST-03339,Organic/Direct,,209.52,0.0,0.0,Credit Card,True,209.52,2025-10-24,False
ORD-012853,2025-10-18,CUST-00232,Organic/Direct,,81.67,0.1,8.17,Credit Card,False,0.0,,False
ORD-012852,2025-10-18,CUST-00966,Organic/Direct,,84.52,0.1,8.45,Credit Card,False,0.0,,False
ORD-012851,2025-10-18,CUST-00441,Organic/Direct,,63.0,0.1,6.3,Credit Card,False,0.0,,False
ORD-012850,2025-10-18,CUST-01260,Organic/Direct,,33.26,0.0,0.0,PayPal,False,0.0,,False
ORD-012848,2025-10-18,CUST-03773,Organic/Direct,,167.54,0.0,0.0,Credit Card,False,0.0,,False
ORD-012846,2025-10-18,CUST-01288,Organic/Direct,,145.59,0.25,36.4,Credit Card,False,0.0,,False
ORD-012824,2025-10-18,CUST-03111,Email,CMP-0068,85.22,0.0,0.0,Debit Card,False,0.0,,False
ORD-012823,2025-10-18,CUST-03800,Paid Social,CMP-0066,109.58,0.0,0.0,Credit Card,False,0.0,,False
ORD-012822,2025-10-18,CUST-00947,Paid Social,CMP-0067,76.74,0.0,0.0,PayPal,False,0.0,,False
ORD-012821,2025-10-18,CUST-01217,Paid Social,CMP-0067,86.43,0.2,17.29,PayPal,False,0.0,,False
ORD-012820,2025-10-18,CUST-00360,Paid Social,CMP-0067,99.21,0.0,0.0,PayPal,False,0.0,,False
ORD-012819,2025-10-18,CUST-03044,Paid Social,CMP-0067,90.26,0.0,0.0,Credit Card,False,0.0,,False
ORD-012818,2025-10-18,CUST-02358,Paid Social,CMP-0066,128.6,0.0,0.0,PayPal,True,128.6,2025-11-03,False
ORD-012817,2025-10-18,CUST-03689,Paid Social,CMP-0066,96.21,0.0,0.0,Credit Card,False,0.0,,False
ORD-012847,2025-10-18,CUST-00322,Organic/Direct,,205.0,0.2,41.0,Credit Card,False,0.0,,False
ORD-012816,2025-10-18,CUST-01919,Paid Social,CMP-0066,118.95,0.05,5.95,Debit Card,False,0.0,,False
ORD-012814,2025-10-18,CUST-01143,Paid Search,CMP-0065,93.89,0.0,0.0,Credit Card,False,0.0,,False
ORD-012813,2025-10-18,CUST-02137,Paid Search,CMP-0065,101.44,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-012812,2025-10-18,CUST-01228,Paid Search,CMP-0065,79.96,0.0,0.0,Credit Card,False,0.0,,False
ORD-012811,2025-10-18,CUST-03666,Paid Search,CMP-0064,62.92,0.15,9.44,Credit Card,False,0.0,,False
ORD-012810,2025-10-18,CUST-03196,Paid Search,CMP-0064,87.94,0.0,0.0,Buy Now Pay Later,True,87.94,2025-11-02,False
ORD-012809,2025-10-18,CUST-00325,Paid Search,CMP-0065,132.39,0.0,0.0,Debit Card,False,0.0,,False
ORD-012808,2025-10-18,CUST-00201,Paid Search,CMP-0065,45.91,0.0,0.0,Credit Card,False,0.0,,False
ORD-012815,2025-10-18,CUST-01611,Paid Social,CMP-0067,132.32,0.15,19.85,Credit Card,False,0.0,,False
ORD-012825,2025-10-18,CUST-02304,Email,CMP-0068,111.02,0.0,0.0,Credit Card,False,0.0,,False
ORD-012826,2025-10-18,CUST-03094,Email,CMP-0068,58.8,0.0,0.0,Debit Card,False,0.0,,False
ORD-012837,2025-10-18,CUST-00919,Affiliate,CMP-0069,86.26,0.0,0.0,Credit Card,False,0.0,,False
ORD-012843,2025-10-18,CUST-04058,Organic/Direct,,93.39,0.0,0.0,Debit Card,False,0.0,,False
ORD-012842,2025-10-18,CUST-01661,Organic/Direct,,137.76,0.15,20.66,Credit Card,False,0.0,,False
ORD-012841,2025-10-18,CUST-03595,Display,CMP-0070,47.52,0.0,0.0,Credit Card,False,0.0,,False
ORD-012840,2025-10-18,CUST-02577,Display,CMP-0070,106.17,0.0,0.0,Credit Card,False,0.0,,False
ORD-012839,2025-10-18,CUST-00793,Affiliate,CMP-0069,81.47,0.0,0.0,PayPal,False,0.0,,False
ORD-012838,2025-10-18,CUST-00647,Affiliate,CMP-0069,107.3,0.05,5.37,Credit Card,False,0.0,,False
ORD-012827,2025-10-18,CUST-02302,Email,CMP-0068,166.93,0.1,16.69,Credit Card,False,0.0,,False
ORD-012844,2025-10-18,CUST-00343,Organic/Direct,,59.31,0.0,0.0,PayPal,False,0.0,,False
ORD-012836,2025-10-18,CUST-01104,Email,CMP-0068,133.6,0.0,0.0,PayPal,False,0.0,,False
ORD-012834,2025-10-18,CUST-00798,Email,CMP-0068,82.81,0.15,12.42,Credit Card,False,0.0,,False
ORD-012833,2025-10-18,CUST-01753,Email,CMP-0068,85.19,0.1,8.52,Buy Now Pay Later,False,0.0,,False
ORD-012832,2025-10-18,CUST-02651,Email,CMP-0068,127.1,0.0,0.0,PayPal,False,0.0,,False
ORD-012831,2025-10-18,CUST-01368,Email,CMP-0068,199.42,0.0,0.0,Credit Card,False,0.0,,False
ORD-012830,2025-10-18,CUST-04131,Email,CMP-0068,114.1,0.0,0.0,Credit Card,False,0.0,,False
ORD-012829,2025-10-18,CUST-01929,Email,CMP-0068,45.72,0.0,0.0,Credit Card,False,0.0,,False
ORD-012828,2025-10-18,CUST-00504,Email,CMP-0068,147.65,0.0,0.0,Credit Card,False,0.0,,False
ORD-012835,2025-10-18,CUST-00677,Email,CMP-0068,79.88,0.0,0.0,PayPal,False,0.0,,False
ORD-012845,2025-10-18,CUST-01475,Organic/Direct,,87.1,0.0,0.0,Credit Card,False,0.0,,False
ORD-012895,2025-10-19,CUST-03408,Organic/Direct,,50.58,0.0,0.0,Credit Card,False,0.0,,False
ORD-012896,2025-10-19,CUST-01016,Organic/Direct,,60.26,0.0,0.0,Debit Card,False,0.0,,False
ORD-012894,2025-10-19,CUST-02209,Organic/Direct,,98.88,0.0,0.0,Debit Card,False,0.0,,False
ORD-012898,2025-10-19,CUST-03345,Organic/Direct,,95.75,0.0,0.0,Credit Card,False,0.0,,False
ORD-012897,2025-10-19,CUST-02482,Organic/Direct,,48.03,0.15,7.2,Credit Card,False,0.0,,False
ORD-012893,2025-10-19,CUST-03136,Organic/Direct,,100.72,0.0,0.0,Credit Card,False,0.0,,False
ORD-012890,2025-10-19,CUST-02376,Organic/Direct,,120.7,0.1,12.07,Debit Card,False,0.0,,False
ORD-012891,2025-10-19,CUST-01756,Organic/Direct,,174.14,0.1,17.41,Debit Card,False,0.0,,False
ORD-012871,2025-10-19,CUST-01867,Paid Social,CMP-0067,51.17,0.05,2.56,Credit Card,False,0.0,,False
ORD-012873,2025-10-19,CUST-01899,Paid Social,CMP-0066,54.16,0.0,0.0,PayPal,True,54.16,2025-10-24,False
ORD-012874,2025-10-19,CUST-02560,Email,CMP-0068,55.79,0.0,0.0,Credit Card,False,0.0,,False
ORD-012875,2025-10-19,CUST-01477,Email,CMP-0068,155.86,0.0,0.0,Debit Card,False,0.0,,False
